timestamp,title,event_ticker,category,status,close_time,yes_bid,yes_ask,no_bid,no_ask,volume,open_interest,last_trade_price,has_yes_book,has_no_book,mid_yes,mid_no,spread_yes,spread_no,rel_spread_yes,p_yes,overround,tte_hours,d_volume,d_open_interest,delta_p,z_p,vol_p,range_p,momentum_p,ema_fast,ema_slow,ema_diff,accel_p,near_bounds,is_unchanged
1769246875.549026,"yes Minnesota,yes Cooper Flagg: 15+,yes Luka Dončić: 35+,yes LeBron James: 20+,yes Matthew Stafford: 200+,yes Courtland Sutton: 40+,yes Hunter Henry: 30+,yes Kayshon Boutte: 20+,yes Rhamondre Stevenson: 10+,yes Drake Maye: 20+",KXMVESPORTSMULTIGAMEEXTENDED-S202540E33ADDC34,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Minnesota,yes Cooper Flagg: 15+,yes Luka Dončić: 35+,yes LeBron James: 20+,yes Matthew Stafford: 225+,yes Courtland Sutton: 40+,yes Hunter Henry: 30+,yes Kayshon Boutte: 20+,yes Rhamondre Stevenson: 10+,yes Drake Maye: 20+",KXMVESPORTSMULTIGAMEEXTENDED-S202540E33ADDC34,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Seton Hall,yes Iowa St.,yes San Diego St.,yes Purdue wins by over 1.5 Points,yes Nebraska wins by over 8.5 Points",KXMVESPORTSMULTIGAMEEXTENDED-S2025422D8645608,,active,2026-02-07T22:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Anthony Edwards: 2+,yes Jalen Brunson: 2+,yes LaMelo Ball: 2+,yes Minnesota,yes Charlotte,yes Anthony Edwards: 25+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 10+,yes LaMelo Ball: 15+,yes Cooper Flagg: 2+",KXMVESPORTSMULTIGAMEEXTENDED-S202543EE80A0CF8,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"no Boston wins by over 18.5 Points,no Golden State wins by over 10.5 Points,no Washington wins by over 5.5 Points,no Over 248.5 points scored,no Over 252.5 points scored,no Over 245.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S2025469866D6027,,active,2026-02-08T01:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Josh Hart: 4+,yes LaMelo Ball: 6+,yes Stephen Curry: 25+,yes Anthony Edwards: 25+,yes Rudy Gobert: 10+,yes Jalen Brunson: 25+,yes Kon Knueppel: 15+,yes LaMelo Ball: 20+,yes Rudy Gobert: 10+,yes Josh Hart: 6+",KXMVESPORTSMULTIGAMEEXTENDED-S202546BBE3704EC,,active,2026-02-07T20:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Josh Hart: 4+,yes LaMelo Ball: 7+,yes Stephen Curry: 25+,yes Anthony Edwards: 25+,yes Rudy Gobert: 10+,yes Jalen Brunson: 25+,yes Kon Knueppel: 15+,yes LaMelo Ball: 20+,yes Rudy Gobert: 10+,yes Josh Hart: 6+",KXMVESPORTSMULTIGAMEEXTENDED-S202546BBE3704EC,,active,2026-02-07T20:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Kon Knueppel: 2+,yes LaMelo Ball: 6+,yes Miles Bridges: 2+,yes Charlotte,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Joel Embiid: 20+,yes Kon Knueppel: 15+,yes Miles Bridges: 10+,yes Jalen Brunson: 2+,yes Josh Hart: 4+,yes Mikal Bridges: 2+,yes OG Anunoby: 2+,yes Joel Embiid: 6+,yes Kon Knueppel: 2+,yes LaMelo Ball: 4+",KXMVESPORTSMULTIGAMEEXTENDED-S20254970F04EB4B,,active,2026-02-07T17:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Chicago,yes Golden State,yes Los Angeles L,yes New York,yes Charlotte,no Over 242.5 points scored,no Over 249.5 points scored,no Over 245.5 points scored,no Over 237.5 points scored,no Over 239.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S202552F5E3F5D15,,active,2026-02-08T01:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Anthony Edwards: 2+,yes LaMelo Ball: 2+,yes Minnesota,yes Charlotte,yes Anthony Edwards: 25+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 10+,yes LaMelo Ball: 15+,yes Cooper Flagg: 2+",KXMVESPORTSMULTIGAMEEXTENDED-S2025536BD8F2C20,,active,2026-02-07T22:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Davante Adams,yes AJ Barner,yes Cooper Kupp,yes Hunter Henry",KXMVESPORTSMULTIGAMEEXTENDED-S202554456AA8376,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"no Boston wins by over 18.5 Points,no Golden State wins by over 10.5 Points,no Philadelphia wins by over 14.5 Points,no Washington wins by over 5.5 Points,no Over 248.5 points scored,no Over 252.5 points scored,no Over 245.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S202554A5AFBB6CE,,active,2026-02-08T01:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Seattle,yes Cooper Kupp: 1+,yes Jaxon Smith-Njigba: 6+,yes Kyren Williams: 60+",KXMVESPORTSMULTIGAMEEXTENDED-S202556901E3C60D,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Seattle,yes Cooper Kupp: 3+,yes Jaxon Smith-Njigba: 6+,yes Kyren Williams: 60+",KXMVESPORTSMULTIGAMEEXTENDED-S202556901E3C60D,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Jaxon Smith-Njigba,yes Kenneth Walker III,yes Seattle,yes Cooper Kupp: 2+,yes Jaxon Smith-Njigba: 6+,yes Kyren Williams: 60+",KXMVESPORTSMULTIGAMEEXTENDED-S202556901E3C60D,,active,2026-02-08T23:30:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
1769246875.549026,"yes Washington,yes Kon Knueppel: 15+,yes LaMelo Ball: 15+,yes Miles Bridges: 15+,yes Kon Knueppel: 4+,yes LaMelo Ball: 5+,no Over 233.5 points scored",KXMVESPORTSMULTIGAMEEXTENDED-S202564378DCF8B7,,active,2026-02-07T23:00:00Z,0,0,100,100,0,0,,False,True,,1.0,,0.0,,,,,,,,,,,,,,,,False,False
